|STOCK|COUNTRY|URL
2560|EUSHY|US|https://www.investing.com/equities/eurocash-sa-pk
2561|ETCMY|US|https://www.investing.com/equities/eutelsat-communications
2562|EVTCY|US|https://www.investing.com/equities/evotec-ag-pk
2563|EXPGY|US|https://www.investing.com/equities/experian-plc-pk
2564|FANUY|US|https://www.investing.com/equities/fanuc-corporation
2565|FRCOY|US|https://www.investing.com/equities/fast-retailing-co-ltd
2566|FINMY|US|https://www.investing.com/equities/finmeccanica-spa
2567|FPAFY|US|https://www.investing.com/equities/first-pacific-company-ltd
2568|FCREY|US|https://www.investing.com/equities/fletcher-building-ltd-pk
2569|FSUGY|US|https://www.investing.com/equities/fortescue-metals-group-ltd
2570|FXTGY|US|https://www.investing.com/equities/foxtons-group-plc
2571|FSNUY|US|https://www.investing.com/equities/fresenius-se---co-kgaa
2572|FUPBY|US|https://www.investing.com/equities/fuchs-petrolub-se
2573|FUJHY|US|https://www.investing.com/equities/fuji-heavy-industries-ltd
2574|FUJIY|US|https://www.investing.com/equities/fujifilm-holdings-corp
2575|FJTSY|US|https://www.investing.com/equities/fujitsu-ltd
2576|GFSZY|US|https://www.investing.com/equities/g4s-plc
2577|GZPFY|US|https://www.investing.com/equities/gazprom-neft
2578|ENGIY|US|https://www.investing.com/equities/gdf-suez-sa-pk
2579|GEAGY|US|https://www.investing.com/equities/gea-group-ag
2580|GELYY|US|https://www.investing.com/equities/geely-automobile-holdings-ltd
2581|GTOMY|US|https://www.investing.com/equities/gemalto-nv
2582|GMAB|US|https://www.investing.com/equities/genmab-as
2583|GEBHY|US|https://www.investing.com/equities/genting-berhad
2584|GNGBY|US|https://www.investing.com/equities/getinge-industrier-ab
2585|GVDNY|US|https://www.investing.com/equities/givaudan-sa
2586|GLNCY|US|https://www.investing.com/equities/glencore-plc
2587|GWLLY|US|https://www.investing.com/equities/great-wall-motor-company-ltd
2588|GOFPY|US|https://www.investing.com/equities/greek-org-of-football-prognostics
2589|GBOOY|US|https://www.investing.com/equities/grupo-financiero-banorte
2590|GTMAY|US|https://www.investing.com/equities/grupo-tmm-sab
2591|GGDVY|US|https://www.investing.com/equities/guangdong-investment-ltd
2592|HLUYY|US|https://www.investing.com/equities/h-lundbeck-as
2593|HACBY|US|https://www.investing.com/equities/hachijuni-bank-ltd
2594|HLPPY|US|https://www.investing.com/equities/hang-lung-properties-ltd
2595|HSNGY|US|https://www.investing.com/equities/hang-seng-bank-ltd
2596|HVRRY|US|https://www.investing.com/equities/hannover-re
2597|HDELY|US|https://www.investing.com/equities/heidelbergcement-ag
2598|HEINY|US|https://www.investing.com/equities/heineken-nv
2599|HLTOY|US|https://www.investing.com/equities/hellenic-telecommunications-org
2600|HLDCY|US|https://www.investing.com/equities/henderson-land-development
2601|HENKY|US|https://www.investing.com/equities/henkel-ag---co-kgaa
2602|HNNMY|US|https://www.investing.com/equities/hennes---mauritz-ab
2603|HESAY|US|https://www.investing.com/equities/hermes-international-sa
2604|HINOY|US|https://www.investing.com/equities/hino-motors-ltd
2605|HTHIY|US|https://www.investing.com/equities/hitachi-ltd
2606|HCMLY|US|https://www.investing.com/equities/holcim-ltd
2607|HOKCY|US|https://www.investing.com/equities/hong-kong---china-gas-co-ltd
2608|HKXCY|US|https://www.investing.com/equities/hong-kong-exchange---clearing
2609|HOCPY|US|https://www.investing.com/equities/hoya-corp
2610|BOSSY|US|https://www.investing.com/equities/hugo-boss-ag
2611|HSQVY|US|https://www.investing.com/equities/husqvarna-ab
2612|HYPMY|US|https://www.investing.com/equities/hypermarcas-sa
2613|IBDRY|US|https://www.investing.com/equities/iberdrola-sa
2614|IMPUY|US|https://www.investing.com/equities/impala-platinum-holdings-ltd-pk
2615|IHLDY|US|https://www.investing.com/equities/imperial-holdings-ltd-pk
2616|IMBBY|US|https://www.investing.com/equities/imperial-tobacco-group-plc
2617|INCZY|US|https://www.investing.com/equities/incitec-pivot-ltd
2618|ISMAY|US|https://www.investing.com/equities/indra-sistemas-sa
2619|IDEXY|US|https://www.investing.com/equities/industria-de-diseno-textil
2620|IDCBY|US|https://www.investing.com/equities/industrial-commercial-bank-of-china
2621|IFNNY|US|https://www.investing.com/equities/infineon-technologies-ag
2622|IFJPY|US|https://www.investing.com/equities/informa-plc
2623|INGIY|US|https://www.investing.com/equities/ingenico-sa
2624|IPXHY|US|https://www.investing.com/equities/inpex-corp
2625|ICAGY|US|https://www.investing.com/equities/int-consolidated-airlines
2626|IKTSY|US|https://www.investing.com/equities/intertek-group-plc
2627|ISNPY|US|https://www.investing.com/equities/intesa-sanpaolo-spa-pk
2628|IPSEY|US|https://www.investing.com/equities/ipsen-sa
2629|ISUZY|US|https://www.investing.com/equities/isuzu-motors-ltd
2630|ITOCY|US|https://www.investing.com/equities/itochu-corp
2631|ITVPY|US|https://www.investing.com/equities/itv-plc
2632|JSAIY|US|https://www.investing.com/equities/j-sainsbury-plc
2633|JMHLY|US|https://www.investing.com/equities/jardine-matheson-holdings-ltd-pk
2634|JSHLY|US|https://www.investing.com/equities/jardine-strategic-holdings-ltd-pk
2635|JBSAY|US|https://www.investing.com/equities/jbs-sa
2636|JRONY|US|https://www.investing.com/equities/jeronimo-martins-sgps-sa
2637|JGCCY|US|https://www.investing.com/equities/jgc-corp
2638|JMPLY|US|https://www.investing.com/equities/johnson-matthey-plc
2639|NILSY|US|https://www.investing.com/equities/jsc-mmc-norilsk-nickel
2640|JSCPY|US|https://www.investing.com/equities/jsr-corp
2641|JBAXY|US|https://www.investing.com/equities/julius-baer-group-ltd
2642|KAOOY|US|https://www.investing.com/equities/kao-corp
2643|KPCPY|US|https://www.investing.com/equities/kasikornbank-public-co-ltd
2644|KWHIY|US|https://www.investing.com/equities/kawasaki-heavy-industries-ltd
2645|KBCSY|US|https://www.investing.com/equities/kbc-group-sa
2646|KDDIY|US|https://www.investing.com/equities/kddi-corp-pk
2647|KPELY|US|https://www.investing.com/equities/keppel-corporation-limited
2648|PPRUY|US|https://www.investing.com/equities/kering-sa
2649|KCDMY|US|https://www.investing.com/equities/kimberly-clark-de-mexico
2650|KGFHY|US|https://www.investing.com/equities/kingfisher-plc
2651|KNBWY|US|https://www.investing.com/equities/kirin-holdings-co-ltd
2652|KHOLY|US|https://www.investing.com/equities/koc-holdings-as
2653|KMTUY|US|https://www.investing.com/equities/komatsu-ltd
2654|KNYJY|US|https://www.investing.com/equities/kone-oyj
2655|KNCAY|US|https://www.investing.com/equities/konica-minolta-inc
2656|ADRNY|US|https://www.investing.com/equities/koninklijke-ahold-nv-pk
2657|KUBTY|US|https://www.investing.com/equities/kubota-corp
2658|KIROY|US|https://www.investing.com/equities/kumba-iron-ore-ltd-pk
2659|KLYCY|US|https://www.investing.com/equities/kunlun-energy-co-ltd-pk
2660|KURRY|US|https://www.investing.com/equities/kuraray-co
2661|AIQUY|US|https://www.investing.com/equities/lair-liquide-sa
2662|LGGNY|US|https://www.investing.com/equities/legal---general-group-plc
2663|LLESY|US|https://www.investing.com/equities/lend-lease-corporation-ltd
2664|LNVGY|US|https://www.investing.com/equities/lenovo-group-ltd-pk
2665|LFUGY|US|https://www.investing.com/equities/li---fung-pk
2666|LNGLY|US|https://www.investing.com/equities/liquefied-natural-gas-ltd-pk
2667|LVCLY|US|https://www.investing.com/equities/living-cell-technologies-ltd
2668|JSGRY|US|https://www.investing.com/equities/lixil-group-corp
2669|LZRFY|US|https://www.investing.com/equities/localiza-rent-a-car-sa
2670|LNMIY|US|https://www.investing.com/equities/lonmin-plc-pk
2671|LZAGY|US|https://www.investing.com/equities/lonza-group-ag
2672|LRLCY|US|https://www.investing.com/equities/l-oreal-co
2673|LUKOY|US|https://www.investing.com/equities/l-oreal-co
2674|LYSDY|US|https://www.investing.com/equities/lynas-corp-ltd
2675|MQBKY|US|https://www.investing.com/equities/macquarie-group-ltd
2676|MYTAY|US|https://www.investing.com/equities/magyar-telekom-plc
2677|MTENY|US|https://www.investing.com/equities/mahanagar-telephone-nigam-pk
2678|MLYBY|US|https://www.investing.com/equities/malayan-banking-berhad
2679|MRRTY|US|https://www.investing.com/equities/marfrig-global-foods-sa
2680|MAKSY|US|https://www.investing.com/equities/marks---spencer-group-plc
2681|MARUY|US|https://www.investing.com/equities/marubeni-corp
2682|MZDAY|US|https://www.investing.com/equities/mazda-motor-corp
2683|MKKGY|US|https://www.investing.com/equities/merck-kgaa-pk
2684|MTTRY|US|https://www.investing.com/equities/metro-ag-pk
2685|MXCYY|US|https://www.investing.com/equities/metro-ag-pk
2686|MGDDY|US|https://www.investing.com/equities/michelin-cie-des-estb
2687|MSBHY|US|https://www.investing.com/equities/michelin-cie-des-estb
2688|MIELY|US|https://www.investing.com/equities/mitsubishi-electric-corp
2689|MITEY|US|https://www.investing.com/equities/mitsubishi-estate-co-ltd
2690|MTZPY|US|https://www.investing.com/equities/mitsubishi-tanabe-pharma-corp
2691|MONOY|US|https://www.investing.com/equities/monotaro-co-ltd
2692|MRPLY|US|https://www.investing.com/equities/mr-price-group-ltd
2693|MSADY|US|https://www.investing.com/equities/ms-ad-insurance-group-holdings-pk
2694|MTNOY|US|https://www.investing.com/equities/mtn-group-ltd-pk
2695|MTUAY|US|https://www.investing.com/equities/mtu-aero-engines-ag
2696|MURGY|US|https://www.investing.com/equities/muenchener-rueckver-ges
2697|MRAAY|US|https://www.investing.com/equities/murata-manufacturing-inc
2698|NPKLY|US|https://www.investing.com/equities/nampak-ltd
2699|NPSNY|US|https://www.investing.com/equities/naspers-ltd-pk
2700|NABZY|US|https://www.investing.com/equities/national-australia-bank-ltd
2701|NDBKY|US|https://www.investing.com/equities/nedbank-group-ltd-pk
2702|NSRGY|US|https://www.investing.com/equities/nestle-sa-pk
2703|NDVLY|US|https://www.investing.com/equities/new-world-development-co-ltd
2704|NCMGY|US|https://www.investing.com/equities/newcrest-mining-ltd-pk
2705|NINOY|US|https://www.investing.com/equities/nikon-corp
2706|NPSCY|US|https://www.investing.com/equities/nippon-steel---sumitomo-metal
2707|NPNYY|US|https://www.investing.com/equities/nippon-yusen-kabushiki-kaisha
2708|NSANY|US|https://www.investing.com/equities/nissan-motor-co-ltd
2709|NDEKY|US|https://www.investing.com/equities/nitto-denko-corp
2710|NOBGY|US|https://www.investing.com/equities/noble-group-ltd
2711|NKRKY|US|https://www.investing.com/equities/nokian-tyres-plc
2712|NRDBY|US|https://www.investing.com/equities/nordea-bank-ab
2713|NHYDY|US|https://www.investing.com/equities/norsk-hydro-asa
2714|NVZMY|US|https://www.investing.com/equities/novozymes-as
2715|NPSKY|US|https://www.investing.com/equities/nsk-ltd
2716|OPYGY|US|https://www.investing.com/equities/ojsc-polyus-gold
2717|OCPNY|US|https://www.investing.com/equities/olympus-corp
2718|OMRNY|US|https://www.investing.com/equities/omron-corp
2719|OMVKY|US|https://www.investing.com/equities/omv-ag-pk
2720|OPHLY|US|https://www.investing.com/equities/ono-pharmaceutical-co-ltd
2721|OCLDY|US|https://www.investing.com/equities/orica-ltd
2722|ORKLY|US|https://www.investing.com/equities/orkla-asa
2723|OTSKY|US|https://www.investing.com/equities/otsuka-holdings-co-ltd
2724|PCRFY|US|https://www.investing.com/equities/panasonic-corp-pk
2725|PANDY|US|https://www.investing.com/equities/pandora-as
2726|PCCWY|US|https://www.investing.com/equities/pccw-limited
2727|PSMMY|US|https://www.investing.com/equities/persimmon-plc
2728|POFCY|US|https://www.investing.com/equities/petrofac-ltd
2729|PGSVY|US|https://www.investing.com/equities/petroleum-geo-services-asa
2730|PUGOY|US|https://www.investing.com/equities/peugeot-sa
2731|PNGAY|US|https://www.investing.com/equities/ping-an-insurance-company-of-china
2732|BPIRY|US|https://www.investing.com/equities/piraeus-bank-sa
2733|POAHY|US|https://www.investing.com/equities/porsche-automobile-holding-se
2734|HGKGY|US|https://www.investing.com/equities/power-assets-holdings-ltd
2735|PPCLY|US|https://www.investing.com/equities/ppc-limited
2736|PRDSY|US|https://www.investing.com/equities/prada-spa-pk
2737|PMOIY|US|https://www.investing.com/equities/premier-oil-plc
2738|PBSFY|US|https://www.investing.com/equities/prosiebensat1-media-ag
2739|PTAIY|US|https://www.investing.com/equities/pt-astra-international
2740|PPERY|US|https://www.investing.com/equities/pt-bank-mandiri-persero-tbk
2741|PTKFY|US|https://www.investing.com/equities/pt-kalba-farma-idr
2742|PSGTY|US|https://www.investing.com/equities/pt-semen-indonesia-persero
2743|PUTKY|US|https://www.investing.com/equities/pt-united-tractors
2744|PUBGY|US|https://www.investing.com/equities/publicis-groupe-sa
2745|QBIEY|US|https://www.investing.com/equities/qbe-insurance-group-ltd
2746|RANJY|US|https://www.investing.com/equities/randstad-holdings-nv
2747|RBGLY|US|https://www.investing.com/equities/reckitt-benckiser-group-plc
2748|RDEIY|US|https://www.investing.com/equities/red-electrica-corporacion-sa
2749|RTOKY|US|https://www.investing.com/equities/rentokil-initial-plc
2750|REPYY|US|https://www.investing.com/equities/repsol-sa
2751|RNMBY|US|https://www.investing.com/equities/rheinmetall-ag
2752|RSTAY|US|https://www.investing.com/equities/rib-software-ag-pk
2753|RICOY|US|https://www.investing.com/equities/ricoh-company-ltd
2754|RRETY|US|https://www.investing.com/equities/robinsons-retail-holdings-inc
2755|RHHBY|US|https://www.investing.com/equities/roche-holding-ltd
2756|ROHCY|US|https://www.investing.com/equities/rohm-co-ltd
2757|RYCEY|US|https://www.investing.com/equities/rolls-royce-holdings-plc
2758|ROSYY|US|https://www.investing.com/equities/rostelekom-oao?cid=942144
2759|RDSMY|US|https://www.investing.com/equities/royal-dsm-nv
2760|KKPNY|US|https://www.investing.com/equities/royal-kpn-nv
2761|ROYMY|US|https://www.investing.com/equities/royal-mail-plc
2762|RSNAY|US|https://www.investing.com/equities/rsa-insurance-group-plc
2763|RSHYY|US|https://www.investing.com/equities/rushydro-jsc
2764|RWEOY|US|https://www.investing.com/equities/rwe-ag-pk
2765|RYKKY|US|https://www.investing.com/equities/ryohin-keikaku-co-ltd
2766|SAFRY|US|https://www.investing.com/equities/safran-sa
2767|SGPYY|US|https://www.investing.com/equities/sage-group-plc
2768|SAXPY|US|https://www.investing.com/equities/sampo-oyj
2769|SCHYY|US|https://www.investing.com/equities/sands-china-ltd-pk
2770|SDVKY|US|https://www.investing.com/equities/sandvik-ab
2771|SLLDY|US|https://www.investing.com/equities/sanlam-ltd-pk
2772|SNPHY|US|https://www.investing.com/equities/santen-pharmaceutical-co
2773|SSLZY|US|https://www.investing.com/equities/santos-ltd
2774|SPPJY|US|https://www.investing.com/equities/sappi-ltd-pk
2775|SBRCY|US|https://www.investing.com/equities/sberbank-rossii-oao?cid=942163
2776|SBGSY|US|https://www.investing.com/equities/schneider-electric-sa
2777|SCRYY|US|https://www.investing.com/equities/scor-pk
2778|SOMLY|US|https://www.investing.com/equities/secom-co-ltd
2779|SGAMY|US|https://www.investing.com/equities/sega-sammy-holdings-inc
2780|SEKEY|US|https://www.investing.com/equities/seiko-epson-corp
2781|SKHSY|US|https://www.investing.com/equities/sekisui-house-ltd
2782|SVNDY|US|https://www.investing.com/equities/seven---i-holdings-co-ltd
2783|STRNY|US|https://www.investing.com/equities/severn-trent-plc-pk
2784|SGSOY|US|https://www.investing.com/equities/sgs-sa
2785|SHCAY|US|https://www.investing.com/equities/sharp-corp
2786|SHECY|US|https://www.investing.com/equities/shin-etsu-chemical-co-ltd
2787|SSDOY|US|https://www.investing.com/equities/shiseido-company-ltd
2788|SRGHY|US|https://www.investing.com/equities/shoprite-holdings-ltd-pk
2789|SMSMY|US|https://www.investing.com/equities/sims-metal-management-ltd-pk
2790|SINGY|US|https://www.investing.com/equities/singapore-airlines-ltd
2791|SGAPY|US|https://www.investing.com/equities/singapore-telecommunications-pk
2792|SMCAY|US|https://www.investing.com/equities/smc-corp-japan
2793|SMGZY|US|https://www.investing.com/equities/smiths-group-plc
2794|SNMRY|US|https://www.investing.com/equities/snam-spa
2795|SCGLY|US|https://www.investing.com/equities/societe-generale-pk
2796|SDXAY|US|https://www.investing.com/equities/sodexo-pk
